,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
167,"[2786, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2732, -0.9699999999999999, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[668, -1.1199999999999997, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, -0.15]]","[55, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2088, 0.12, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[1667, 0.12000000000000002, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[2954, -0.1599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[1591, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1156, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[2554, -0.37, [-0.14, -0.05, -0.13, 0, 0, 0, -0.15]]"
168,"[1967, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[107, -0.16, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[1441, -0.21, [-0.14, -0.05, -0.13, 0.01, 0, 0, 0]]","[636, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[324, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[477, -1.0699999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0.17, 0]]","[95, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1864, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2591, -0.72, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[641, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]"
169,"[1057, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[565, -0.43999999999999995, [0, 0.16, -0.7, 0, 0, 0, 0]]","[1560, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1846, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[920, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[389, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2815, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1819, 0.12, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[37, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2138, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
170,"[533, 0.20000000000000004, [0, -0.05, -0.13, 0.28, 0, 0, 0]]","[1009, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2454, 0.27, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[2403, -0.36, [-0.14, -0.05, -0.13, 0.01, 0, 0, -0.15]]","[2519, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2568, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1161, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[578, -0.57, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[1978, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2065, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]"
171,"[1103, -1.31, [0, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[2940, -0.58, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[2450, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1223, -1.1400000000000001, [0, -0.05, -0.7, 0.01, -0.67, 0.17, 0]]","[658, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1431, -0.03, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[2080, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1185, -0.43999999999999995, [0, 0.16, -0.7, 0, 0, 0, 0]]","[1248, -0.16, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[25, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]"
172,"[1106, -1.3299999999999996, [-0.14, -0.05, -0.7, 0.28, -0.67, 0, -0.15]]","[2804, 0.25000000000000006, [-0.14, 0.16, 0, 0.28, 0, 0, -0.15]]","[1028, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2476, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[897, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2842, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[69, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[101, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[710, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[1452, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
173,"[2927, -0.29999999999999993, [-0.14, 0.16, -0.7, 0.28, 0, 0, 0]]","[960, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[1882, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[627, -0.58, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[2229, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2612, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2210, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2234, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2361, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1895, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
174,"[1123, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[523, -0.29999999999999993, [-0.14, 0.16, -0.7, 0.28, 0, 0, 0]]","[50, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2998, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[2684, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1469, -0.58, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[2892, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2449, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[362, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2092, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
175,"[942, 0.12000000000000002, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[253, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[562, -0.1599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[2572, -0.16, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[2101, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1024, 0.4, [-0.14, 0.16, 0, 0.28, 0, 0, 0]]","[464, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[1782, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2868, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1204, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
176,"[1551, -0.73, [-0.14, 0.16, -0.7, 0, 0, 0, -0.15]]","[763, 0.12000000000000002, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[2955, 0.4, [-0.14, 0.16, 0, 0.28, 0, 0, 0]]","[659, 0.27, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[2803, 0.20000000000000004, [0, -0.05, -0.13, 0.28, 0, 0, 0]]","[2402, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1854, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2246, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1368, -0.37, [-0.14, -0.05, -0.13, 0, 0, 0, -0.15]]","[689, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]"
177,"[965, 0.4, [-0.14, 0.16, 0, 0.28, 0, 0, 0]]","[1021, -0.1599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[2331, -1.4, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[1358, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[172, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2131, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1457, -0.57, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[1081, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2830, -0.16, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[188, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]"
178,"[471, 0.54, [0, 0.16, 0, 0.28, 0, 0, 0]]","[2387, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[963, -0.21, [-0.14, -0.05, -0.13, 0.01, 0, 0, 0]]","[516, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2711, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1435, -0.83, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[638, -0.72, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[1087, -0.72, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[1478, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[748, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
179,"[1904, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[502, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[2022, 0.54, [0, 0.16, 0, 0.28, 0, 0, 0]]","[1105, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1697, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2524, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2371, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[1952, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2286, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2520, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]"
180,"[30, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[937, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1012, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2593, 0.25000000000000006, [-0.14, 0.16, 0, 0.28, 0, 0, -0.15]]","[2621, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2802, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2713, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[1193, -0.43999999999999995, [0, 0.16, -0.7, 0, 0, 0, 0]]","[865, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2874, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]"
181,"[2890, 0.12, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[1386, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[1947, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[1589, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2925, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[260, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1135, -1.4, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[2739, 0.27, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[1492, -0.57, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[2162, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
182,"[423, -1.4, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[1415, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1578, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[1245, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2386, -0.03, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[2675, -0.9699999999999999, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2590, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[579, -0.43999999999999995, [0, 0.16, -0.7, 0, 0, 0, 0]]","[2430, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2976, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
183,"[2758, -0.29999999999999993, [-0.14, 0.16, -0.7, 0.28, 0, 0, 0]]","[2984, 0.27, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[1658, -0.44999999999999996, [-0.14, 0.16, -0.7, 0.28, 0, 0, -0.15]]","[1626, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[2903, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2585, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[2843, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1940, -0.21, [-0.14, -0.05, -0.13, 0.01, 0, 0, 0]]","[1759, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[1605, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
184,"[2737, 0.14, [-0.14, 0.16, 0, 0, 0, 0.17, -0.15]]","[498, 0.16999999999999998, [-0.14, 0.16, -0.13, 0.01, 0, 0.17, 0]]","[2352, 0.54, [0, 0.16, 0, 0.28, 0, 0, 0]]","[1414, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[1061, -0.07999999999999999, [-0.14, -0.05, 0, 0.01, 0, 0, 0]]","[2433, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[153, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[169, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2208, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[1287, -0.58, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]"
185,"[1393, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[821, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1493, -0.83, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2327, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2756, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[621, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1171, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[903, -1.31, [0, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[514, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2768, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
186,"[2497, -0.44999999999999996, [-0.14, 0.16, -0.7, 0.28, 0, 0, -0.15]]","[229, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1823, -0.03, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[441, -1.1199999999999997, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, -0.15]]","[2189, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[661, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[563, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[861, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2026, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2911, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
187,"[2636, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[349, 0.54, [0, 0.16, 0, 0.28, 0, 0, 0]]","[1306, 0.27, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[1461, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2729, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2322, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1724, -0.36, [-0.14, -0.05, -0.13, 0.01, 0, 0, -0.15]]","[2070, -0.06999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]","[186, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[732, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
188,"[2538, 0.54, [0, 0.16, 0, 0.28, 0, 0, 0]]","[1807, -0.43999999999999995, [0, 0.16, -0.7, 0, 0, 0, 0]]","[2647, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[871, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[407, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[560, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[295, -0.01999999999999999, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[1749, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2882, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2869, 0.31000000000000005, [0, 0.16, -0.13, 0.01, 0, 0.17, 0]]"
189,"[402, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1421, 0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0.17, -0.15]]","[2089, -0.07999999999999999, [0, -0.05, -0.13, 0, 0, 0, 0]]","[466, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1389, -0.09, [-0.14, -0.05, 0, 0, 0, 0, 0]]","[1519, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1237, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[109, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2135, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2239, -0.64, [0, -0.05, -0.7, 0.01, 0, 0, 0]]"
190,"[1494, -0.29999999999999993, [-0.14, 0.16, -0.7, 0.28, 0, 0, 0]]","[205, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1899, -0.01999999999999999, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[2052, -0.83, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[961, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[649, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1945, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[396, -1.4, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[2375, -0.9699999999999999, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2953, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]"
191,"[1370, -0.29999999999999993, [-0.14, 0.16, -0.7, 0.28, 0, 0, 0]]","[1036, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[437, -0.58, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[2687, 0.4, [-0.14, 0.16, 0, 0.28, 0, 0, 0]]","[853, -0.03, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[1719, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[566, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2078, -0.43999999999999995, [0, 0.16, -0.7, 0, 0, 0, 0]]","[1677, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2435, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
192,"[1238, 0.4, [-0.14, 0.16, 0, 0.28, 0, 0, 0]]","[1336, -0.23999999999999996, [-0.14, -0.05, 0, 0, 0, 0, -0.15]]","[1255, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1451, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[287, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2039, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[150, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1642, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[945, -0.06999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]","[2441, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]"
193,"[913, 0.12, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[2795, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[553, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[319, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1948, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[818, -0.06999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]","[2806, -0.07999999999999999, [0, -0.05, -0.13, 0, 0, 0, 0]]","[2750, -0.16, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[2316, -0.07999999999999999, [-0.14, -0.05, 0, 0.01, 0, 0, 0]]","[2860, 0.31000000000000005, [0, 0.16, -0.13, 0.01, 0, 0.17, 0]]"
194,"[1380, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[979, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[2073, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[610, -0.01999999999999999, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[1137, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[604, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[542, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[2469, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1828, -1.5999999999999996, [-0.14, -0.05, -0.7, 0.01, -0.67, 0, -0.15]]","[882, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]"
195,"[640, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2066, 0.27, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[323, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2120, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2219, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[357, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[750, -1.31, [0, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[527, -0.16, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[2277, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[352, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]"
196,"[949, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[53, 0.27, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[2404, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1893, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1631, -1.4, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[767, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2484, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[197, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[497, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[76, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
197,"[1128, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[351, -0.58, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[2348, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1122, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2048, -0.29999999999999993, [-0.14, 0.16, -0.7, 0.28, 0, 0, 0]]","[2584, -0.22999999999999995, [-0.14, -0.05, 0, 0.01, 0, 0, -0.15]]","[1472, -0.44999999999999996, [-0.14, 0.16, -0.7, 0.28, 0, 0, -0.15]]","[299, -0.72, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[1666, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2308, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]"
198,"[2539, 0.54, [0, 0.16, 0, 0.28, 0, 0, 0]]","[2037, 0.54, [0, 0.16, 0, 0.28, 0, 0, 0]]","[2125, -0.16, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[1894, -0.16, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[1116, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2429, -0.7999999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0.17, 0]]","[426, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2893, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2614, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[878, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
