,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
99,"[532, -0.2599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[2758, 0.01999999999999999, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[2653, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[1335, -0.2599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[1276, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[145, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[744, -1.03, [0, 0.16, -0.7, 0.01, -0.67, 0.17, 0]]","[108, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[1819, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[2343, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]"
100,"[761, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[1393, -0.18, [0, -0.05, -0.13, 0, 0, 0, 0]]","[2387, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[880, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[994, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[2453, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2370, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[83, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[37, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[1065, 0.17, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]"
101,"[1211, 0.15000000000000005, [-0.14, 0.16, 0, 0.28, 0, 0, -0.15]]","[2538, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[502, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[675, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[395, 0.6100000000000001, [0, 0.16, 0, 0.28, 0, 0.17, 0]]","[1455, -0.82, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[2422, -0.12, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[2963, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1637, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2617, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]"
102,"[2243, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1370, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[2956, -0.47, [0, -0.05, -0.7, 0.28, 0, 0, 0]]","[1194, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[517, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1396, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[135, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[869, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[453, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1716, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]"
103,"[1793, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[913, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[275, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[779, 0.2, [0, 0.16, -0.13, 0, 0, 0.17, 0]]","[2116, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[1259, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[939, -1.6999999999999997, [-0.14, -0.05, -0.7, 0.01, -0.67, 0, -0.15]]","[1166, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2607, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[367, -0.12, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]"
104,"[1746, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[1380, -1.0699999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[1020, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[2416, -1.03, [0, 0.16, -0.7, 0.01, -0.67, 0.17, 0]]","[2141, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[411, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[98, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2769, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[659, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1042, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
105,"[463, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[640, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[2913, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[2019, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2828, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2798, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[735, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[1529, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[372, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1258, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
106,"[1839, 0.01999999999999999, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[1128, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[84, 0.44000000000000006, [0, 0.16, 0, 0.28, 0, 0, 0]]","[1221, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2065, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1712, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2548, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[2288, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[751, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[1080, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]"
107,"[2862, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[2539, -0.32, [-0.14, -0.05, -0.13, 0, 0, 0, 0]]","[366, -0.3999999999999999, [-0.14, 0.16, -0.7, 0.28, 0, 0, 0]]","[801, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[2874, -1.2199999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, -0.15]]","[1754, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[327, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[831, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2027, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[992, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
108,"[178, -1.0699999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[1672, -0.5499999999999999, [-0.14, 0.16, -0.7, 0.28, 0, 0, -0.15]]","[1988, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[749, 0.6100000000000001, [0, 0.16, 0, 0.28, 0, 0.17, 0]]","[231, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2725, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[1129, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2179, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2745, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1528, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
109,"[192, -0.83, [-0.14, 0.16, -0.7, 0, 0, 0, -0.15]]","[1178, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1677, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1791, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2944, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2198, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2463, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[754, -1.4100000000000001, [0, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[690, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[326, -0.13, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]"
110,"[2307, 0.020000000000000018, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[1256, 0.17, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[2081, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2489, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[572, -1.0699999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[922, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1234, -0.04, [0, -0.05, 0, 0.01, 0, 0, 0]]","[1916, -0.75, [0, -0.05, -0.7, 0, 0, 0, 0]]","[2498, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[214, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]"
111,"[1429, 0.44000000000000006, [0, 0.16, 0, 0.28, 0, 0, 0]]","[1055, 0.17, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[2448, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2912, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[756, 0.2, [-0.14, 0.16, 0, 0.01, 0, 0.17, 0]]","[126, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[35, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[590, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2015, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[1431, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
112,"[741, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[974, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1673, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[262, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2257, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1182, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2969, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2032, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2980, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[403, -0.45999999999999996, [-0.14, -0.05, -0.13, 0.01, 0, 0, -0.15]]"
113,"[1027, -0.2599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[2611, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[2326, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[1969, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2202, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[2016, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2524, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1541, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1697, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2253, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
114,"[368, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2058, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[2390, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[223, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[2959, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[589, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[778, -0.31, [-0.14, -0.05, -0.13, 0.01, 0, 0, 0]]","[1618, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2436, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2130, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]"
115,"[2523, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[1422, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[2709, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1126, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[2261, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2124, 0.44000000000000006, [0, 0.16, 0, 0.28, 0, 0, 0]]","[1912, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[167, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2086, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[1632, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]"
116,"[845, 0.01999999999999999, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[1906, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[1849, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[649, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[577, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[1931, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[71, -1.2199999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, -0.15]]","[465, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1711, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1512, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
117,"[256, -0.13, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[268, -1.2199999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, -0.15]]","[209, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[525, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[74, -0.82, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[558, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2371, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2306, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[599, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1844, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
118,"[1222, -0.6799999999999999, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[2455, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[2777, -1.2799999999999998, [-0.14, -0.05, -0.7, 0.28, -0.67, 0, 0]]","[118, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2739, -1.4100000000000001, [0, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[1518, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[1215, 0.020000000000000018, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[2480, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2269, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1536, -0.31, [-0.14, -0.05, -0.13, 0.01, 0, 0, 0]]"
119,"[1992, 0.15000000000000005, [-0.14, 0.16, 0, 0.28, 0, 0, -0.15]]","[1180, 0.15000000000000005, [-0.14, 0.16, 0, 0.28, 0, 0, -0.15]]","[69, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[72, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[827, -0.3999999999999999, [-0.14, 0.16, -0.7, 0.28, 0, 0, 0]]","[2781, -1.3900000000000001, [-0.14, -0.05, -0.7, 0, -0.67, 0.17, 0]]","[1996, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2040, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1391, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1175, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]"
120,"[2151, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[2970, -0.8999999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0.17, 0]]","[2149, -0.13, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[1245, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[561, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1940, -0.12, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[838, -1.42, [0, -0.05, -0.7, 0, -0.67, 0, 0]]","[2017, 0.21000000000000002, [0, 0.16, -0.13, 0.01, 0, 0.17, 0]]","[970, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1004, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
121,"[2153, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2274, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1938, 0.17, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[2553, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2186, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[979, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1947, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[483, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2555, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2947, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]"
122,"[2206, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[2914, -0.04, [0, -0.05, 0, 0.01, 0, 0, 0]]","[2822, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[2395, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1127, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[1675, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[312, -0.47, [-0.14, -0.05, -0.13, 0, 0, 0, -0.15]]","[674, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2830, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2597, 0.21000000000000002, [0, 0.16, -0.13, 0.01, 0, 0.17, 0]]"
123,"[2093, 0.01999999999999999, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[2182, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[730, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[753, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2801, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2090, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[1654, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[667, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1799, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2308, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]"
124,"[80, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[581, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[1584, 0.17, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[2824, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[2178, 0.17, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[1087, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1469, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1733, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2330, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[1294, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]"
125,"[414, 0.17, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[1208, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[54, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2043, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2979, -1.0699999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[526, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2838, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[2962, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1639, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[782, -0.3, [-0.14, -0.05, -0.13, 0, 0, 0.17, -0.15]]"
126,"[1321, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[401, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2443, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[596, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[1185, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[585, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[1920, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1939, -0.16999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]","[2886, -1.1800000000000002, [-0.14, 0.16, -0.7, 0, -0.67, 0.17, 0]]","[518, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]"
127,"[783, 0.10000000000000003, [0, -0.05, -0.13, 0.28, 0, 0, 0]]","[370, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2637, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[993, -0.83, [-0.14, 0.16, -0.7, 0, 0, 0, -0.15]]","[1035, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[227, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[352, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[1116, 0.17, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[2987, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1029, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
128,"[2230, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[2235, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[1402, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[902, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[527, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[474, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1594, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[2527, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[594, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2007, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]"
129,"[1025, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[507, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2300, -0.16999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]","[1954, 0.020000000000000018, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[2889, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[2815, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1851, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[606, -0.12, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[894, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[1083, 0.30000000000000004, [-0.14, 0.16, 0, 0.28, 0, 0, 0]]"
130,"[1831, 0.15000000000000005, [-0.14, 0.16, 0, 0.28, 0, 0, -0.15]]","[447, 0.020000000000000018, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[1313, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2189, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[311, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[2375, -0.6799999999999999, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[760, -1.2199999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, -0.15]]","[2320, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[646, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2652, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]"
131,"[254, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2301, -1.0699999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2277, -0.6799999999999999, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[1482, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[776, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[371, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[1240, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2187, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2181, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[191, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
